"UserId","TransactionId","TransactionTime","ItemCode","ItemDescription","NumberOfItemsPurchased","CostPerItem","Country"
"316008","6195629","Sat Oct 27 06:02:00 IST 2018","470043","LUNCH BAG SUKI DESIGN ","3","2.28","United Kingdom"
"328965","6138627","Wed Sep 05 10:57:00 IST 2018","448980","WOODEN HAPPY BIRTHDAY GARLAND","36","4.08","United Kingdom"
"278628","6015350","Tue May 29 09:20:00 IST 2018","471807","GUMBALL COAT RACK","9","3.52","United Kingdom"
"374661","6164048","Sat Sep 29 08:25:00 IST 2018","476091","FRENCH LAUNDRY SIGN BLUE METAL","3","2.28","United Kingdom"
"-1","6225109","Mon Nov 19 12:48:00 IST 2018","460194","BLUE HARMONICA IN BOX ","3","3.4","United Kingdom"
"340494","6013073","Sun May 27 09:23:00 IST 2018","1771938","SET OF 3 HEART COOKIE CUTTERS","36","1.73","United Kingdom"
"277725","6274719","Sat Dec 22 10:06:00 IST 2018","444801","PLEASE ONE PERSON METAL SIGN","288","2.56","United Kingdom"
"-1","6246911","Tue Dec 04 12:28:00 IST 2018","480963","CALENDAR FAMILY FAVOURITES","3","3.4","United Kingdom"
"326235","6130465","Fri Aug 31 12:02:00 IST 2018","464457","METAL SIGN HER DINNER IS SERVED ","3","4.08","United Kingdom"
"304668","6228640","Fri Nov 23 07:29:00 IST 2018","487872","WRAP VINTAGE LEAF DESIGN","75","0.58","United Kingdom"
"-1","6077654","Sat Jul 21 12:30:00 IST 2018","450555","PAINTED YELLOW WOODEN DAISY","6","1.15","United Kingdom"
"-1","6374588","Sun Feb 10 12:33:00 IST 2019","471954","SPACEBOY TV DINNER TRAY","3","14.9","United Kingdom"
"368130","6236549","Tue Nov 27 13:00:00 IST 2018","457989","CHRISTMAS HANGING TREE WITH BELL","30","1.73","United Kingdom"
"315252","6285488","Sat Dec 29 08:22:00 IST 2018","456036","BOYS VINTAGE TIN SEASIDE BUCKET","3","3.52","United Kingdom"
"266994","6121819","Sat Aug 25 07:41:00 IST 2018","452718","SKULL LUNCH BOX WITH CUTLERY ","18","3.52","France"
"315819","5926789","Sun Feb 25 07:48:00 IST 2018","445998","RED RETROSPOT CUP","9","1.18","United Kingdom"
"377454","6069987","Mon Jul 16 07:50:00 IST 2018","487326","LUNCH BAG APPLE DESIGN","3","2.28","United Kingdom"
"351225","5929583","Mon Feb 26 12:32:00 IST 2018","471954","SPACEBOY TV DINNER TRAY","3","6.84","United Kingdom"
"295176","6168052","Mon Oct 01 10:55:00 IST 2018","480984","CALENDAR PAPER CUT DESIGN","6","4.08","United Kingdom"
"364560","6358209","Sun Feb 03 09:11:00 IST 2019","475545","CERAMIC HEART FAIRY CAKE MONEY BANK","3","2.01","United Kingdom"
"-1","5947491","Sat Mar 24 12:25:00 IST 2018","1776201","DOG TOY WITH PINK CROCHET SKIRT","3","5.81","United Kingdom"
"-1","6108025","Mon Aug 13 13:18:00 IST 2018","460593","PINK VINTAGE PAISLEY PICNIC BAG","6","3.4","United Kingdom"
"-1","5943905","Tue Mar 20 11:11:00 IST 2018","446082","RED RETROSPOT PLATE ","12","3.47","United Kingdom"
"-1","5933983","Wed Feb 28 13:08:00 IST 2018","464604","SET OF 2 TEA TOWELS PING MICROWAVE","3","3.47","United Kingdom"
"325458","6109598","Wed Aug 15 06:19:00 IST 2018","469602","GLASS JAR PEACOCK BATH SALTS","18","4.08","United Kingdom"
"332598","6123337","Sat Aug 25 12:25:00 IST 2018","446040","BLUE POLKADOT CUP","144","1.0","United Kingdom"
"322476","6035370","Wed Jun 13 11:37:00 IST 2018","1784832","72 SWEETHEART FAIRY CAKE CASES","3","0.76","United Kingdom"
"280014","5976300","Sat Apr 21 07:42:00 IST 2018","441714","REX CASH+CARRY JUMBO SHOPPER","3","1.32","United Kingdom"
"319074","6038714","Sun Jun 17 07:47:00 IST 2018","1784538","HANGING HEART JAR T-LIGHT HOLDER","72","1.73","United Kingdom"
"321321","6199787","Tue Oct 30 05:45:00 IST 2018","462567","TEA PARTY BIRTHDAY CARD","36","0.58","United Kingdom"
"381780","6241213","Sun Dec 02 06:21:00 IST 2018","1764609","KNITTED UNION FLAG HOT WATER BOTTLE","24","5.87","United Kingdom"
"363615","6214736","Mon Nov 12 11:49:00 IST 2018","1784811","60 TEATIME FAIRY CAKE CASES","12","0.76","United Kingdom"
"381360","6282133","Tue Dec 25 11:50:00 IST 2018","471597","NATURAL SLATE HEART CHALKBOARD ","18","4.08","United Kingdom"
"267708","5920299","Wed Feb 21 07:42:00 IST 2018","471261","GROW YOUR OWN BASIL IN ENAMEL MUG","6","2.9","United Kingdom"
"329784","6075091","Fri Jul 20 08:42:00 IST 2018","472248","NATURAL SLATE RECTANGLE CHALKBOARD","6","2.28","United Kingdom"
"367731","6014129","Mon May 28 08:12:00 IST 2018","462987","EMPIRE GIFT WRAP","75","0.58","United Kingdom"
"-1","6395829","Tue Feb 19 12:30:00 IST 2019","490266","SPACEBOY BEAKER","3","3.4","United Kingdom"
"308175","6360805","Mon Feb 04 08:58:00 IST 2019","485520","PACK OF 6 SMALL FRUIT STRAWS","3","0.58","United Kingdom"
"327054","5904756","Tue Feb 13 11:46:00 IST 2018","469896","AIRLINE BAG VINTAGE JET SET WHITE","3","5.87","United Kingdom"
"-1","6376634","Mon Feb 11 10:11:00 IST 2019","485667","FELTCRAFT GIRL NICOLE KIT","3","13.75","United Kingdom"
"348978","5959613","Wed Apr 04 07:55:00 IST 2018","478296","SWEETHEART CAKESTAND 3 TIER","12","13.74","United Kingdom"
"372939","6358792","Sun Feb 03 12:02:00 IST 2019","471660","EMBOSSED GLASS TEALIGHT HOLDER","72","1.73","United Kingdom"
"348432","5994340","Wed May 09 06:19:00 IST 2018","481047","PACK OF 20 NAPKINS PANTRY DESIGN","36","1.18","United Kingdom"
"-1","6249485","Wed Dec 05 13:04:00 IST 2018","471219","6 ROCKET BALLOONS ","3","1.73","United Kingdom"
"269934","6048284","Sun Jun 24 10:17:00 IST 2018","1787583","WHITE HANGING HEART T-LIGHT HOLDER","9","4.08","United Kingdom"
"306726","5940154","Sun Mar 18 07:34:00 IST 2018","467796","WASH BAG VINTAGE ROSE PAISLEY","3","3.52","United Kingdom"
"272622","6046106","Sat Jun 23 07:51:00 IST 2018","477897","LARGE RED BABUSHKA NOTEBOOK ","36","1.73","United Kingdom"
"267897","6268526","Tue Dec 18 10:50:00 IST 2018","486339","SET OF 5 PANCAKE DAY MAGNETS","12","2.88","Portugal"
"-1","6168492","Mon Oct 01 12:12:00 IST 2018","469917","BOTTLE BAG RETROSPOT ","21","2.25","United Kingdom"
"374997","6254259","Mon Dec 10 05:02:00 IST 2018","487074","GYMKHANA TREASURE BOOK BOX","450","2.7","United Kingdom"
"315819","5978577","Mon Apr 23 06:49:00 IST 2018","460551","JUMBO STORAGE BAG SUKI","60","2.7","United Kingdom"
"375165","6300437","Mon Jan 07 06:11:00 IST 2019","486591","REGENCY TEA PLATE GREEN ","36","2.28","United Kingdom"
"263760","6214043","Mon Nov 12 08:39:00 IST 2018","1764630","ENGLISH ROSE HOT WATER BOTTLE","-6","5.87","Germany"
"-1","5921839","Wed Feb 21 10:59:00 IST 2018","455259","SKULLS  STICKERS","6","2.3","United Kingdom"
"371217","6050055","Tue Jun 26 05:58:00 IST 2018","487326","LUNCH BAG APPLE DESIGN","300","2.01","United Kingdom"
"-1","6255909","Mon Dec 10 12:19:00 IST 2018","434973","JUMBO BAG OWLS","6","5.7","United Kingdom"
"295848","6284091","Fri Dec 28 09:23:00 IST 2018","1776789","TALL ROCOCO CANDLE HOLDER","48","10.01","United Kingdom"
"379155","5907484","Fri Feb 16 06:52:00 IST 2018","479535","HOT WATER BOTTLE I AM SO POORLY","12","6.42","United Kingdom"
"356664","6230488","Sat Nov 24 09:43:00 IST 2018","487620","REINDEER HEART DECORATION GOLD","108","1.15","United Kingdom"
"354963","6332491","Tue Jan 22 11:32:00 IST 2019","487662","CHRISTMAS TREE HANGING GOLD","24","1.15","United Kingdom"
"298074","6172078","Sat Oct 06 06:56:00 IST 2018","471597","NATURAL SLATE HEART CHALKBOARD ","18","4.08","United Kingdom"
"374031","6156381","Sat Sep 22 09:55:00 IST 2018","461475","PACK OF 60 DINOSAUR CAKE CASES","6","0.76","United Kingdom"
"-1","5990589","Sat May 05 14:15:00 IST 2018","1784748","SET OF 72 PINK HEART PAPER DOILIES","9","4.03","United Kingdom"
"261051","6194969","Wed Oct 24 10:19:00 IST 2018","435246","LUNCH BAG WOODLAND","30","2.28","Australia"
"264600","6092724","Tue Jul 31 11:36:00 IST 2018","434259","EDWARDIAN PARASOL RED","27","8.22","Germany"
"-1","6212316","Sun Nov 11 06:33:00 IST 2018","489258","SPOTTY BUNTING","9","14.9","United Kingdom"
"-1","6345240","Mon Jan 28 11:23:00 IST 2019","481488","YELLOW GIANT GARDEN THERMOMETER","3","17.2","United Kingdom"
"285516","6384444","Fri Feb 15 08:01:00 IST 2019","488019","SET OF 4 KNICK KNACK TINS POPPIES","18","5.73","United Kingdom"
"372036","6223041","Sun Nov 18 08:02:00 IST 2018","489048","GREEN VINTAGE SPOT BEAKER","24","1.18","United Kingdom"
"336336","6365436","Tue Feb 05 15:07:00 IST 2019","440601","12 PENCILS TALL TUBE WOODLAND","3","1.18","United Kingdom"
"-1","6184904","Mon Oct 15 12:14:00 IST 2018","1732122","WOODEN PICTURE FRAME WHITE FINISH","15","3.52","United Kingdom"
"376320","6145700","Wed Sep 12 08:33:00 IST 2018","460635","SUKI  SHOULDER BAG","3","2.28","United Kingdom"
"-1","6175081","Sun Oct 07 12:25:00 IST 2018","476637","GREEN REGENCY TEACUP AND SAUCER","9","8.0","United Kingdom"
"355278","6146360","Fri Sep 14 08:38:00 IST 2018","470106","JUMBO BAG PINK POLKADOT","12","2.88","United Kingdom"
"339003","6206090","Sun Nov 04 12:01:00 IST 2018","489027","RED VINTAGE SPOT BEAKER","24","1.18","United Kingdom"
"275310","5998564","Sun May 13 10:58:00 IST 2018","1787583","WHITE HANGING HEART T-LIGHT HOLDER","15","4.08","United Kingdom"
"347025","6149231","Sun Sep 16 09:16:00 IST 2018","478716","PHOTO FRAME 3 CLASSIC HANGING","36","11.73","United Kingdom"
"365610","6279196","Mon Dec 24 09:55:00 IST 2018","440454","12 PENCILS SMALL TUBE SKULL","72","0.9","United Kingdom"
"-1","6206420","Mon Nov 05 05:34:00 IST 2018","434364","","3","0.0","United Kingdom"
"-1","5933807","Wed Feb 28 10:54:00 IST 2018","755013","FOLKART STAR CHRISTMAS DECORATIONS","3","11.69","United Kingdom"
"365799","5987652","Tue May 01 13:34:00 IST 2018","467061","GARLAND WOODEN HAPPY EASTER","36","1.73","United Kingdom"
"308364","6307103","Fri Jan 11 09:37:00 IST 2019","475692","TRAVEL SEWING KIT","3","2.28","United Kingdom"
"296016","6371156","Sat Feb 09 11:54:00 IST 2019","464079","CARAVAN SQUARE TISSUE BOX","6","3.4","United Kingdom"
"-1","5933796","Wed Feb 28 10:49:00 IST 2018","755181","FOLKART ZINC HEART CHRISTMAS DEC","9","2.3","United Kingdom"
"331506","6199127","Mon Oct 29 09:33:00 IST 2018","482265","3 TRADITIONAl BISCUIT CUTTERS  SET","18","2.9","United Kingdom"
"-1","5933807","Wed Feb 28 10:54:00 IST 2018","340935","RECYCLED PENCIL WITH RABBIT ERASER","6","0.6","United Kingdom"
"344862","6029881","Sun Jun 10 09:58:00 IST 2018","998886","TEA TIME PARTY BUNTING","60","6.84","United Kingdom"
"261996","6236857","Wed Nov 28 06:56:00 IST 2018","486465","LARGE CERAMIC TOP STORAGE JAR","36","2.28","Germany"
"352044","6325693","Sun Jan 20 08:32:00 IST 2019","478884","PINK HANGING HEART T-LIGHT HOLDER","3","4.08","United Kingdom"
"372897","6387656","Sat Feb 16 12:04:00 IST 2019","451164","CHICK GREY HOT WATER BOTTLE","6","5.87","United Kingdom"
"295932","5959756","Wed Apr 04 09:55:00 IST 2018","477330","ALARM CLOCK BAKELIKE IVORY","12","5.18","United Kingdom"
"274869","6216287","Tue Nov 13 07:33:00 IST 2018","435225","LUNCH BAG RED RETROSPOT","36","2.28","United Kingdom"
"347991","6127286","Tue Aug 28 09:14:00 IST 2018","340977","SLEEPING CAT ERASERS","90","0.29","United Kingdom"
"284655","6094770","Fri Aug 03 07:06:00 IST 2018","489258","SPOTTY BUNTING","24","6.84","United Kingdom"
"348600","6251641","Sat Dec 08 10:25:00 IST 2018","1782459","ASSORTED COLOUR BIRD ORNAMENT","24","2.34","United Kingdom"
"343560","6264159","Sun Dec 16 08:22:00 IST 2018","1786029","TRADITIONAL CHRISTMAS RIBBONS","18","1.73","United Kingdom"
"310149","6095078","Fri Aug 03 09:01:00 IST 2018","1776180","MOUSE TOY WITH PINK T-SHIRT","6","5.18","United Kingdom"
"276738","6336814","Fri Jan 25 12:14:00 IST 2019","492996","WOODLAND LARGE RED FELT HEART","36","1.73","United Kingdom"
"-1","5943872","Tue Mar 20 10:27:00 IST 2018","441315","DARK BIRD HOUSE TREE DECORATION","3","1.77","United Kingdom"
"280665","6073639","Wed Jul 18 08:00:00 IST 2018","476889","WRAP WEDDING DAY","75","0.58","United Kingdom"
"369201","6397391","Wed Feb 20 08:20:00 IST 2019","494781","SET OF 6 RIBBONS PARTY","18","3.99","United Kingdom"
"339381","5980062","Tue Apr 24 13:40:00 IST 2018","452781","DINOSAUR LUNCH BOX WITH CUTLERY","6","3.52","United Kingdom"
"338079","6292737","Tue Jan 01 09:13:00 IST 2019","487179","JUMBO BAG APPLES","30","2.88","United Kingdom"
"262164","6320050","Wed Jan 16 11:18:00 IST 2019","454125","VINTAGE UNION JACK APRON","12","9.6","Spain"
"342867","6366888","Wed Feb 06 09:23:00 IST 2019","315924","PINK PAPER PARASOL ","12","4.08","United Kingdom"
"-1","6339619","Sat Jan 26 11:22:00 IST 2019","470820","LIPSTICK PEN BABY PINK","3","1.15","United Kingdom"
"297969","6148021","Sun Sep 16 05:23:00 IST 2018","473550","HOLIDAY FUN LUDO","12","5.18","United Kingdom"
"-1","6367097","Wed Feb 06 10:25:00 IST 2019","494067","WALL ART ANIMALS AND NATURE ","3","10.3","United Kingdom"
"-1","6146888","Sat Sep 15 07:10:00 IST 2018","482181","JAM MAKING SET PRINTED","3","4.55","United Kingdom"
"-1","6010466","Wed May 23 12:21:00 IST 2018","434259","EDWARDIAN PARASOL RED","6","8.22","United Kingdom"
"374661","6343315","Mon Jan 28 07:46:00 IST 2019","998886","PARTY BUNTING","9","6.84","United Kingdom"
"350952","6355514","Sat Feb 02 11:57:00 IST 2019","487998","SET OF 4 KNICK KNACK TINS LONDON ","15","5.73","United Kingdom"
"324324","6378735","Mon Feb 11 13:37:00 IST 2019","488061","TREASURE TIN GYMKHANA DESIGN","6","2.88","United Kingdom"
"363615","5958359","Tue Apr 03 08:29:00 IST 2018","1787709","BEADED CRYSTAL HEART PINK SMALL","36","1.73","United Kingdom"
"375144","6228959","Fri Nov 23 09:39:00 IST 2018","470757","PACK OF 60 SPACEBOY CAKE CASES","3","0.76","United Kingdom"
"365988","6186928","Tue Oct 16 15:22:00 IST 2018","484344","CINDERELLA CHANDELIER ","3","68.94","United Kingdom"
"-1","5998663","Sun May 13 12:22:00 IST 2018","460194","BLUE HARMONICA IN BOX ","36","3.4","United Kingdom"
"299397","6189876","Sat Oct 20 11:35:00 IST 2018","1012074","DOORMAT HEARTS","6","10.98","United Kingdom"
"357357","5927548","Sun Feb 25 10:42:00 IST 2018","473571","PLASTERS IN TIN SPACEBOY","72","2.28","United Kingdom"
"-1","5918781","Tue Feb 20 10:09:00 IST 2018","456729","LARGE RED RETROSPOT WINDMILL","6","5.81","United Kingdom"
"359100","6355701","Sat Feb 02 12:36:00 IST 2019","461706","PACK OF 12 PINK POLKADOT TISSUES","72","0.54","United Kingdom"
"-1","6013150","Sun May 27 10:17:00 IST 2018","446712","SALLE DE BAIN HOOK","6","3.4","United Kingdom"
"370209","6263587","Sun Dec 16 06:29:00 IST 2018","1764609","RED WOOLLY HOTTIE WHITE HEART.","60","5.87","United Kingdom"
"-1","6079425","Sun Jul 22 11:07:00 IST 2018","1787394","BLACK ENCHANTED FOREST PLACEMAT","18","4.55","United Kingdom"
"323631","6336649","Fri Jan 25 11:19:00 IST 2019","1782480","WHITE WIRE EGG HOLDER","3","10.35","United Kingdom"
"294924","6212140","Fri Nov 09 10:39:00 IST 2018","487368","LUNCH BAG VINTAGE LEAF DESIGN","6","2.28","United Kingdom"
"288582","6228607","Fri Nov 23 07:24:00 IST 2018","466011","IVORY DINER WALL CLOCK","6","11.73","United Kingdom"
"351309","6260155","Wed Dec 12 08:35:00 IST 2018","491757","BATHROOM HOOK","12","2.28","United Kingdom"
"-1","6055951","Sun Jul 01 07:33:00 IST 2018","482349","HOMEMADE JAM SCENTED CANDLES","6","4.55","United Kingdom"
"331884","6397435","Wed Feb 20 08:31:00 IST 2019","470358","MAGNETS PACK OF 4 SWALLOWS","36","0.54","United Kingdom"
"364308","6333437","Wed Jan 23 07:11:00 IST 2019","471345","PENCIL CASE LIFE IS BEAUTIFUL","3","4.08","United Kingdom"
"366681","6346021","Tue Jan 29 06:01:00 IST 2019","462672","BOTANICAL LILY GREETING CARD","36","0.58","United Kingdom"
"380982","6075036","Fri Jul 20 08:31:00 IST 2018","472269","PACK OF 12 TRADITIONAL CRAYONS","144","0.58","United Kingdom"
"-1","6388019","Sat Feb 16 13:24:00 IST 2019","462588","PENNY FARTHING BIRTHDAY CARD","3","1.15","United Kingdom"
"283941","6385720","Fri Feb 15 10:55:00 IST 2019","489174","SET OF 6 SNACK LOAF BAKING CASES","6","1.15","United Kingdom"
"357966","6149297","Sun Sep 16 10:24:00 IST 2018","456729","LARGE RED RETROSPOT WINDMILL","144","2.56","United Kingdom"
"316281","5950318","Mon Mar 26 08:10:00 IST 2018","1788738","VICTORIAN SEWING KIT","-144","1.18","United Kingdom"
"316638","5911015","Sat Feb 17 08:38:00 IST 2018","1785294","RED RETROSPOT UMBRELLA","12","8.22","United Kingdom"
"269220","6250596","Sat Dec 08 07:49:00 IST 2018","457611","VINTAGE HEADS AND TAILS CARD GAME ","36","1.73","United Kingdom"
"282114","6251652","Sat Dec 08 10:30:00 IST 2018","444486","COOK WITH WINE METAL SIGN ","288","2.56","United Kingdom"
"372624","6389625","Sun Feb 17 08:11:00 IST 2019","463239","CERAMIC STRAWBERRY DESIGN MUG","72","0.54","United Kingdom"
"306033","5905306","Tue Feb 13 15:59:00 IST 2018","440643","12 PENCILS TALL TUBE RED RETROSPOT","3","1.18","United Kingdom"
"358092","6334845","Wed Jan 23 10:50:00 IST 2019","474537","MUSICAL ZINC HEART DECORATION ","3","0.41","United Kingdom"
"-1","5936788","Sun Mar 04 08:18:00 IST 2018","481845","CHRISTMAS METAL TAGS ASSORTED ","3","15.21","United Kingdom"
"-1","6268856","Tue Dec 18 11:58:00 IST 2018","1775571","CROCHET DOG KEYRING","36","2.28","United Kingdom"
"300258","6216650","Tue Nov 13 10:26:00 IST 2018","487767","FILIGREE HEART BUTTERFLY WHITE ","72","1.44","United Kingdom"
"297339","6027010","Sat Jun 09 08:23:00 IST 2018","449085","IVORY HANGING DECORATION  HEART","30","1.18","United Kingdom"
"358638","6317487","Tue Jan 15 14:49:00 IST 2019","1720992","ROUND PURPLE CLOCK WITH SUCKER","9","0.27","United Kingdom"
"364140","6330676","Tue Jan 22 06:45:00 IST 2019","1734180","BATHROOM METAL SIGN","36","0.76","United Kingdom"
"304542","5989137","Fri May 04 11:51:00 IST 2018","478296","SWEETHEART CAKESTAND 3 TIER","3","13.74","United Kingdom"
"289317","5916339","Mon Feb 19 11:35:00 IST 2018","465087","FELTCRAFT BUTTERFLY HEARTS","180","1.73","United Kingdom"
"-1","6301867","Mon Jan 07 10:42:00 IST 2019","476637","GREEN REGENCY TEACUP AND SAUCER","9","8.0","United Kingdom"
"354858","6126076","Mon Aug 27 09:35:00 IST 2018","484638","ICE CREAM PEN LIP GLOSS ","72","1.73","United Kingdom"
"320691","6316574","Tue Jan 15 08:28:00 IST 2019","489783","WHITE WICKER STAR ","18","2.9","United Kingdom"
"334026","6029738","Sun Jun 10 09:28:00 IST 2018","470883","REGENCY CAKESTAND 3 TIER","12","17.6","United Kingdom"
"294798","6086916","Sat Jul 28 10:05:00 IST 2018","470064","LUNCH BAG PINK POLKADOT","30","2.28","United Kingdom"
"300111","6393530","Tue Feb 19 06:24:00 IST 2019","490707","SET 12 COLOUR PENCILS SPACEBOY ","72","0.9","United Kingdom"
"-1","6242577","Sun Dec 02 10:46:00 IST 2018","466599","LOVEBIRD HANGING DECORATION WHITE ","12","2.25","United Kingdom"
"289758","5941386","Mon Mar 19 06:45:00 IST 2018","443310","LARGE CAKE TOWEL PINK SPOTS","144","2.7","United Kingdom"
"305865","5924930","Sat Feb 24 09:25:00 IST 2018","477939","SET OF 3 NOTEBOOKS IN PARCEL","36","2.28","United Kingdom"
"296016","6298072","Sat Jan 05 13:07:00 IST 2019","469980","TOY TIDY SPACEBOY  ","3","5.7","United Kingdom"
"274869","6216287","Tue Nov 13 07:33:00 IST 2018","471807","GUMBALL COAT RACK","18","3.52","United Kingdom"
"260715","6199754","Tue Oct 30 04:51:00 IST 2018","476658","PINK REGENCY TEACUP AND SAUCER","144","3.52","Australia"
"-1","6333129","Wed Jan 23 05:05:00 IST 2019","468741","BIRD DECORATION RED RETROSPOT","3","2.25","United Kingdom"
"-1","5924226","Sat Feb 24 07:21:00 IST 2018","444927","WHITE BELL HONEYCOMB PAPER GARLAND ","12","4.64","United Kingdom"
"313131","6291307","Tue Jan 01 05:28:00 IST 2019","446418","VICTORIAN SEWING BOX LARGE","24","15.12","EIRE"
"-1","6139298","Sat Sep 08 05:11:00 IST 2018","1782459","ASSORTED COLOUR BIRD ORNAMENT","24","4.31","United Kingdom"
"299103","6127440","Tue Aug 28 10:22:00 IST 2018","1011927","DOORMAT NEW ENGLAND","6","10.98","United Kingdom"
"322518","5964948","Tue Apr 10 04:30:00 IST 2018","455763","BAG 125g SWIRLY MARBLES","36","0.58","United Kingdom"
"343812","6321513","Fri Jan 18 08:50:00 IST 2019","440433","12 PENCIL SMALL TUBE WOODLAND","9","0.9","United Kingdom"
"273084","6247494","Wed Dec 05 04:30:00 IST 2018","487242","JUMBO BAG VINTAGE LEAF","30","2.88","United Kingdom"
"336273","6156722","Sun Sep 23 05:10:00 IST 2018","478758","ANTIQUE GLASS DRESSING TABLE POT","216","3.52","United Kingdom"
"305025","6114185","Sun Aug 19 08:34:00 IST 2018","472710","GINGHAM BABUSHKA DOORSTOP","3","5.18","United Kingdom"
"378105","6389328","Sun Feb 17 07:51:00 IST 2019","460194","BLUE HARMONICA IN BOX ","3","1.73","United Kingdom"
"338541","6281429","Tue Dec 25 08:59:00 IST 2018","459900","KEY FOB , SHED","6","0.9","United Kingdom"
"375543","6390989","Sun Feb 17 13:49:00 IST 2019","480837","OVEN MITT APPLES DESIGN","6","2.01","United Kingdom"
"306726","6004218","Sat May 19 09:33:00 IST 2018","1894494","LETTER ""P"" BLING KEY RING","3","1.73","United Kingdom"
"340305","6314902","Mon Jan 14 12:37:00 IST 2019","468846","ROUND SNACK BOXES SET OF4 WOODLAND ","6","4.08","United Kingdom"
"-1","6350938","Wed Jan 30 11:59:00 IST 2019","474516","CHRISTMAS STAR WISH LIST CHALKBOARD","6","3.4","United Kingdom"
"277935","6081504","Mon Jul 23 13:13:00 IST 2018","1785420","ROUND PINK HEART MIRROR","18","2.9","United Kingdom"
